order_item_id,customer_id,product_id,purchase_date,quantity,discount_pct,revenue
ORD-018494,CUST-01189,PROD-025,2026-06-05,1,0.05,3869.69
ORD-018495,CUST-07779,PROD-013,2026-07-10,1,0.05,1911.08
ORD-018496,CUST-09062,PROD-001,2026-05-24,1,0.05,2849.05
ORD-018497,CUST-01089,PROD-001,2026-06-07,1,0.0,2999.0
ORD-018498,CUST-02044,PROD-030,2026-05-25,1,0.05,508.0
ORD-018499,CUST-03044,PROD-028,2026-08-02,1,0.0,3739.96
ORD-018500,CUST-03384,PROD-015,2026-07-23,1,0.0,4549.59
ORD-018501,CUST-11984,PROD-016,2026-03-18,1,0.0,4220.85
ORD-018502,CUST-05016,PROD-027,2026-07-03,1,0.05,1625.85
ORD-018503,CUST-08169,PROD-032,2026-04-20,1,0.05,4121.83
ORD-018504,CUST-09432,PROD-035,2026-07-21,1,0.1,5187.3
ORD-018505,CUST-00327,PROD-001,2026-08-19,1,0.1,2699.1
ORD-018506,CUST-04991,PROD-014,2026-07-11,1,0.0,1726.66
ORD-018507,CUST-09199,PROD-024,2026-04-01,1,0.0,1592.61
ORD-018508,CUST-11287,PROD-039,2026-06-06,1,0.1,4644.2
ORD-018509,CUST-09033,PROD-007,2026-04-24,1,0.0,899.0
ORD-018510,CUST-02733,PROD-005,2026-04-14,1,0.0,3499.0
ORD-018511,CUST-09325,PROD-024,2026-05-11,1,0.0,1592.61
ORD-018512,CUST-11018,PROD-011,2026-07-29,1,0.1,3614.26
ORD-018513,CUST-00404,PROD-013,2026-04-10,1,0.0,2011.66
ORD-018514,CUST-03503,PROD-027,2026-03-29,1,0.0,1711.42
ORD-018515,CUST-04566,PROD-015,2026-07-13,1,0.0,4549.59
ORD-018516,CUST-05641,PROD-005,2026-05-23,1,0.1,3149.1
ORD-018517,CUST-09710,PROD-022,2026-08-20,1,0.0,3278.45
ORD-018518,CUST-07346,PROD-031,2026-07-12,1,0.0,4931.01
ORD-018519,CUST-04787,PROD-004,2026-05-14,1,0.05,1424.05
ORD-018520,CUST-06861,PROD-023,2026-03-16,1,0.0,644.95
ORD-018521,CUST-07117,PROD-016,2026-07-11,1,0.0,4220.85
ORD-018522,CUST-11506,PROD-034,2026-04-16,1,0.0,1354.14
ORD-018523,CUST-02762,PROD-027,2026-06-16,1,0.1,1540.28
ORD-018524,CUST-00636,PROD-036,2026-06-06,1,0.05,2232.76
ORD-018525,CUST-03298,PROD-006,2026-06-01,1,0.0,1999.0
ORD-018526,CUST-10496,PROD-032,2026-03-27,1,0.05,4121.83
ORD-018527,CUST-07241,PROD-027,2026-06-26,1,0.0,1711.42
ORD-018528,CUST-07089,PROD-025,2026-04-14,1,0.0,4073.36
ORD-018529,CUST-03148,PROD-022,2026-06-15,1,0.05,3114.53
ORD-018530,CUST-01011,PROD-037,2026-05-08,1,0.0,1009.1
ORD-018531,CUST-06270,PROD-040,2026-07-05,1,0.1,3437.54
ORD-018532,CUST-09532,PROD-024,2026-05-30,1,0.0,1592.61
ORD-018533,CUST-00820,PROD-017,2026-07-01,1,0.1,4865.39
ORD-018534,CUST-06768,PROD-0010,2026-06-14,1,0.0,1799.0
ORD-018535,CUST-05983,PROD-029,2026-07-15,1,0.1,4455.78
ORD-018536,CUST-07972,PROD-027,2026-04-01,1,0.05,1625.85
ORD-018537,CUST-10575,PROD-036,2026-04-08,1,0.1,2115.24
ORD-018538,CUST-06648,PROD-036,2026-08-05,1,0.1,2115.24
ORD-018539,CUST-01258,PROD-037,2026-04-07,1,0.1,908.19
ORD-018540,CUST-01095,PROD-001,2026-07-09,1,0.05,2849.05
ORD-018541,CUST-01758,PROD-032,2026-08-10,1,0.05,4121.83
ORD-018542,CUST-10781,PROD-035,2026-04-10,1,0.0,5763.67
ORD-018543,CUST-05722,PROD-026,2026-05-23,1,0.1,3146.56
ORD-018544,CUST-08972,PROD-025,2026-07-20,1,0.0,4073.36
ORD-018545,CUST-02570,PROD-011,2026-06-18,1,0.0,4015.85
ORD-018546,CUST-04579,PROD-031,2026-03-29,1,0.0,4931.01
ORD-018547,CUST-10787,PROD-008,2026-03-22,1,0.0,499.0
ORD-018548,CUST-06473,PROD-016,2026-03-22,1,0.05,4009.81
ORD-018549,CUST-07287,PROD-028,2026-04-17,1,0.05,3552.96
ORD-018550,CUST-00081,PROD-007,2026-07-13,1,0.0,899.0
ORD-018551,CUST-05891,PROD-031,2026-07-23,1,0.0,4931.01
ORD-018552,CUST-02036,PROD-030,2026-03-06,1,0.1,481.27
ORD-018553,CUST-07889,PROD-004,2026-03-19,1,0.0,1499.0
ORD-018554,CUST-05990,PROD-001,2026-06-14,1,0.0,2999.0
ORD-018555,CUST-09143,PROD-001,2026-05-13,1,0.05,2849.05
ORD-018556,CUST-09263,PROD-021,2026-07-01,1,0.0,1701.51
ORD-018557,CUST-06022,PROD-021,2026-04-16,1,0.05,1616.43
ORD-018558,CUST-11393,PROD-028,2026-06-21,1,0.05,3552.96
ORD-018559,CUST-04171,PROD-005,2026-05-24,1,0.0,3499.0
ORD-018560,CUST-07498,PROD-001,2026-08-01,1,0.1,2699.1
ORD-018561,CUST-01143,PROD-040,2026-03-15,1,0.05,3628.52
ORD-018562,CUST-09946,PROD-036,2026-05-12,1,0.0,2350.27
ORD-018563,CUST-10421,PROD-005,2026-06-28,1,0.0,3499.0
ORD-018564,CUST-10958,PROD-014,2026-07-13,1,0.1,1553.99
ORD-018565,CUST-11549,PROD-005,2026-07-14,1,0.0,3499.0
ORD-018566,CUST-04140,PROD-003,2026-03-05,1,0.1,4499.1
ORD-018567,CUST-05411,PROD-026,2026-04-23,1,0.1,3146.56
ORD-018568,CUST-04879,PROD-017,2026-05-25,1,0.0,5405.99
ORD-018569,CUST-02463,PROD-011,2026-03-24,1,0.05,3815.06
ORD-018570,CUST-10841,PROD-034,2026-05-07,1,0.0,1354.14
ORD-018571,CUST-05584,PROD-006,2026-08-15,1,0.05,1899.05
ORD-018572,CUST-06743,PROD-007,2026-07-05,1,0.0,899.0
ORD-018573,CUST-09331,PROD-028,2026-04-19,1,0.0,3739.96
ORD-018574,CUST-10817,PROD-014,2026-06-14,1,0.0,1726.66
ORD-018575,CUST-03290,PROD-038,2026-06-11,1,0.0,1030.94
ORD-018576,CUST-01743,PROD-039,2026-07-06,1,0.05,4902.21
ORD-018577,CUST-04306,PROD-004,2026-04-20,1,0.1,1349.1
ORD-018578,CUST-03777,PROD-0010,2026-06-29,1,0.0,1799.0
ORD-018579,CUST-07232,PROD-024,2026-03-18,1,0.0,1592.61
ORD-018580,CUST-11802,PROD-0010,2026-03-26,1,0.0,1799.0
ORD-018581,CUST-05390,PROD-019,2026-06-22,1,0.1,2537.61
ORD-018582,CUST-01049,PROD-028,2026-07-15,1,0.1,3365.96
ORD-018583,CUST-06580,PROD-023,2026-05-30,1,0.0,644.95
ORD-018584,CUST-00644,PROD-035,2026-06-10,1,0.0,5763.67
ORD-018585,CUST-00606,PROD-029,2026-06-07,1,0.05,4703.33
ORD-018586,CUST-09419,PROD-018,2026-04-05,1,0.0,977.16
ORD-018587,CUST-07305,PROD-002,2026-03-04,1,0.0,1200.0
ORD-018588,CUST-01540,PROD-035,2026-07-15,1,0.1,5187.3
ORD-018589,CUST-04489,PROD-030,2026-05-29,1,0.05,508.0
ORD-018590,CUST-09192,PROD-026,2026-04-12,1,0.0,3496.18
ORD-018591,CUST-08292,PROD-002,2026-07-15,1,0.0,1200.0
ORD-018592,CUST-10493,PROD-027,2026-05-02,1,0.05,1625.85
ORD-018593,CUST-00614,PROD-011,2026-03-03,1,0.1,3614.26
ORD-018594,CUST-11786,PROD-027,2026-04-03,1,0.1,1540.28
ORD-018595,CUST-06923,PROD-036,2026-08-20,1,0.05,2232.76
ORD-018596,CUST-00820,PROD-017,2026-05-11,1,0.0,5405.99
ORD-018597,CUST-11821,PROD-039,2026-08-19,1,0.1,4644.2
ORD-018598,CUST-09625,PROD-032,2026-05-30,1,0.05,4121.83
ORD-018599,CUST-01022,PROD-028,2026-03-31,1,0.1,3365.96
ORD-018600,CUST-06144,PROD-007,2026-06-06,1,0.1,809.1
ORD-018601,CUST-08217,PROD-027,2026-04-15,1,0.0,1711.42
ORD-018602,CUST-05047,PROD-014,2026-08-12,1,0.05,1640.33
ORD-018603,CUST-08424,PROD-033,2026-03-25,1,0.0,2370.38
ORD-018604,CUST-08689,PROD-007,2026-05-16,1,0.0,899.0
ORD-018605,CUST-00315,PROD-035,2026-07-20,1,0.0,5763.67
ORD-018606,CUST-06366,PROD-021,2026-04-07,1,0.0,1701.51
ORD-018607,CUST-07304,PROD-023,2026-08-17,1,0.05,612.7
ORD-018608,CUST-09780,PROD-003,2026-06-23,1,0.1,4499.1
ORD-018609,CUST-11029,PROD-011,2026-04-21,1,0.1,3614.26
ORD-018610,CUST-04340,PROD-020,2026-07-15,1,0.0,662.88
ORD-018611,CUST-10393,PROD-017,2026-07-15,1,0.05,5135.69
ORD-018612,CUST-03470,PROD-018,2026-03-04,1,0.0,977.16
ORD-018613,CUST-07466,PROD-005,2026-06-29,1,0.1,3149.1
ORD-018614,CUST-11612,PROD-034,2026-05-28,1,0.05,1286.43
ORD-018615,CUST-05602,PROD-014,2026-07-30,1,0.0,1726.66
ORD-018616,CUST-06593,PROD-013,2026-05-14,1,0.0,2011.66
ORD-018617,CUST-01041,PROD-024,2026-04-16,1,0.0,1592.61
ORD-018618,CUST-08990,PROD-012,2026-06-03,1,0.1,572.9
ORD-018619,CUST-00817,PROD-009,2026-07-31,1,0.1,1169.1
ORD-018620,CUST-02304,PROD-022,2026-03-24,1,0.05,3114.53
ORD-018621,CUST-02750,PROD-035,2026-03-23,1,0.05,5475.49
ORD-018622,CUST-07459,PROD-012,2026-08-20,1,0.05,604.73
ORD-018623,CUST-10152,PROD-025,2026-06-12,1,0.0,4073.36
ORD-018624,CUST-01155,PROD-001,2026-03-14,1,0.0,2999.0
ORD-018625,CUST-02196,PROD-033,2026-04-30,1,0.0,2370.38
ORD-018626,CUST-04450,PROD-040,2026-04-13,1,0.0,3819.49
ORD-018627,CUST-10825,PROD-032,2026-08-09,1,0.0,4338.77
ORD-018628,CUST-01092,PROD-002,2026-07-10,1,0.0,1200.0
ORD-018629,CUST-11376,PROD-032,2026-03-07,1,0.1,3904.89
ORD-018630,CUST-10046,PROD-001,2026-05-27,1,0.0,2999.0
ORD-018631,CUST-08120,PROD-032,2026-08-08,1,0.1,3904.89
ORD-018632,CUST-11525,PROD-035,2026-05-22,1,0.0,5763.67
ORD-018633,CUST-09999,PROD-026,2026-06-01,1,0.0,3496.18
ORD-018634,CUST-08847,PROD-019,2026-05-20,1,0.0,2819.57
ORD-018635,CUST-04725,PROD-004,2026-06-07,1,0.0,1499.0
ORD-018636,CUST-11440,PROD-040,2026-07-05,1,0.05,3628.52
ORD-018637,CUST-07144,PROD-035,2026-08-04,1,0.05,5475.49
ORD-018638,CUST-09657,PROD-037,2026-03-16,1,0.0,1009.1
ORD-018639,CUST-02418,PROD-015,2026-07-14,1,0.0,4549.59
ORD-018640,CUST-09161,PROD-008,2026-07-28,1,0.0,499.0
ORD-018641,CUST-00242,PROD-002,2026-03-04,1,0.0,1200.0
ORD-018642,CUST-06010,PROD-037,2026-06-09,1,0.1,908.19
ORD-018643,CUST-03394,PROD-023,2026-05-09,1,0.0,644.95
ORD-018644,CUST-09614,PROD-033,2026-07-26,1,0.0,2370.38
ORD-018645,CUST-02868,PROD-003,2026-08-02,1,0.1,4499.1
ORD-018646,CUST-09459,PROD-039,2026-05-04,1,0.05,4902.21
ORD-018647,CUST-05300,PROD-038,2026-05-24,1,0.0,1030.94
ORD-018648,CUST-02758,PROD-015,2026-06-06,1,0.05,4322.11
ORD-018649,CUST-02818,PROD-027,2026-05-07,1,0.0,1711.42
ORD-018650,CUST-07348,PROD-029,2026-03-20,1,0.0,4950.87
ORD-018651,CUST-07470,PROD-035,2026-07-30,1,0.1,5187.3
ORD-018652,CUST-03777,PROD-032,2026-03-13,1,0.0,4338.77
ORD-018653,CUST-08666,PROD-031,2026-04-06,1,0.05,4684.46
ORD-018654,CUST-02193,PROD-008,2026-06-29,1,0.1,449.1
ORD-018655,CUST-08525,PROD-011,2026-08-03,1,0.0,4015.85
ORD-018656,CUST-11032,PROD-005,2026-05-09,1,0.0,3499.0
ORD-018657,CUST-09168,PROD-029,2026-08-04,1,0.0,4950.87
ORD-018658,CUST-07665,PROD-025,2026-08-02,1,0.0,4073.36
ORD-018659,CUST-02306,PROD-022,2026-06-30,1,0.0,3278.45
ORD-018660,CUST-06204,PROD-004,2026-05-13,1,0.0,1499.0
ORD-018661,CUST-09998,PROD-002,2026-08-08,1,0.0,1200.0
ORD-018662,CUST-05761,PROD-0010,2026-08-15,1,0.0,1799.0
ORD-018663,CUST-08650,PROD-003,2026-04-29,1,0.1,4499.1
ORD-018664,CUST-00572,PROD-037,2026-07-23,1,0.1,908.19
ORD-018665,CUST-00022,PROD-0010,2026-05-28,1,0.0,1799.0
ORD-018666,CUST-06017,PROD-0010,2026-05-04,1,0.0,1799.0
ORD-018667,CUST-09060,PROD-019,2026-06-23,1,0.0,2819.57
ORD-018668,CUST-02402,PROD-017,2026-05-18,1,0.1,4865.39
ORD-018669,CUST-07919,PROD-031,2026-07-18,1,0.05,4684.46
ORD-018670,CUST-10289,PROD-012,2026-06-20,1,0.1,572.9
ORD-018671,CUST-05868,PROD-027,2026-05-21,1,0.0,1711.42
ORD-018672,CUST-00235,PROD-023,2026-04-05,1,0.1,580.46
ORD-018673,CUST-04583,PROD-016,2026-03-04,1,0.0,4220.85
ORD-018674,CUST-04835,PROD-016,2026-08-16,1,0.0,4220.85
ORD-018675,CUST-02459,PROD-018,2026-06-17,1,0.0,977.16
ORD-018676,CUST-05896,PROD-011,2026-04-11,1,0.0,4015.85
ORD-018677,CUST-03733,PROD-040,2026-05-14,1,0.1,3437.54
ORD-018678,CUST-00688,PROD-023,2026-05-04,1,0.0,644.95
ORD-018679,CUST-01679,PROD-035,2026-06-05,1,0.0,5763.67
ORD-018680,CUST-03978,PROD-032,2026-07-17,1,0.0,4338.77
ORD-018681,CUST-10457,PROD-028,2026-08-12,1,0.0,3739.96
ORD-018682,CUST-05249,PROD-037,2026-05-17,1,0.0,1009.1
ORD-018683,CUST-08722,PROD-013,2026-07-17,1,0.0,2011.66
ORD-018684,CUST-03044,PROD-006,2026-05-16,1,0.1,1799.1
ORD-018685,CUST-05731,PROD-030,2026-08-21,1,0.1,481.27
ORD-018686,CUST-05471,PROD-031,2026-06-10,1,0.05,4684.46
ORD-018687,CUST-06539,PROD-002,2026-04-15,1,0.0,1200.0
ORD-018688,CUST-04614,PROD-004,2026-03-21,1,0.0,1499.0
ORD-018689,CUST-04730,PROD-013,2026-04-16,1,0.0,2011.66
ORD-018690,CUST-05204,PROD-018,2026-07-14,1,0.1,879.44
ORD-018691,CUST-00077,PROD-015,2026-07-02,1,0.0,4549.59
ORD-018692,CUST-01723,PROD-032,2026-07-22,1,0.1,3904.89
ORD-018693,CUST-07183,PROD-036,2026-05-20,1,0.0,2350.27
ORD-018694,CUST-01263,PROD-023,2026-03-14,1,0.0,644.95
ORD-018695,CUST-06580,PROD-036,2026-04-06,1,0.1,2115.24
ORD-018696,CUST-06407,PROD-004,2026-07-01,1,0.0,1499.0
ORD-018697,CUST-08750,PROD-022,2026-04-18,1,0.1,2950.61
ORD-018698,CUST-08354,PROD-025,2026-06-27,1,0.0,4073.36
ORD-018699,CUST-05467,PROD-019,2026-04-07,1,0.0,2819.57
ORD-018700,CUST-11302,PROD-035,2026-05-02,1,0.1,5187.3
ORD-018701,CUST-02795,PROD-020,2026-07-04,1,0.0,662.88
ORD-018702,CUST-10450,PROD-002,2026-07-16,1,0.0,1200.0
ORD-018703,CUST-07660,PROD-011,2026-07-06,1,0.0,4015.85
ORD-018704,CUST-10944,PROD-023,2026-04-05,1,0.0,644.95
ORD-018705,CUST-08293,PROD-037,2026-04-28,1,0.1,908.19
ORD-018706,CUST-05086,PROD-012,2026-05-28,1,0.1,572.9
ORD-018707,CUST-06326,PROD-012,2026-04-29,1,0.05,604.73
ORD-018708,CUST-04803,PROD-007,2026-03-23,1,0.0,899.0
ORD-018709,CUST-02962,PROD-007,2026-05-04,1,0.1,809.1
ORD-018710,CUST-05215,PROD-008,2026-03-29,1,0.05,474.05
ORD-018711,CUST-07765,PROD-013,2026-06-23,1,0.0,2011.66
ORD-018712,CUST-10917,PROD-039,2026-07-06,1,0.05,4902.21
ORD-018713,CUST-02890,PROD-011,2026-03-13,1,0.0,4015.85
ORD-018714,CUST-01555,PROD-022,2026-05-09,1,0.0,3278.45
ORD-018715,CUST-02115,PROD-016,2026-07-16,1,0.1,3798.77
ORD-018716,CUST-09957,PROD-015,2026-08-13,1,0.0,4549.59
ORD-018717,CUST-11187,PROD-029,2026-05-25,1,0.1,4455.78
ORD-018718,CUST-04442,PROD-014,2026-06-29,1,0.0,1726.66
ORD-018719,CUST-00055,PROD-009,2026-08-13,1,0.05,1234.05
ORD-018720,CUST-10724,PROD-035,2026-03-06,1,0.05,5475.49
ORD-018721,CUST-10426,PROD-009,2026-03-07,1,0.1,1169.1
ORD-018722,CUST-02313,PROD-011,2026-06-22,1,0.0,4015.85
ORD-018723,CUST-01651,PROD-024,2026-07-22,1,0.1,1433.35
ORD-018724,CUST-05535,PROD-023,2026-04-09,1,0.0,644.95
ORD-018725,CUST-00880,PROD-017,2026-05-31,1,0.0,5405.99
ORD-018726,CUST-11395,PROD-017,2026-04-12,1,0.0,5405.99
ORD-018727,CUST-06636,PROD-037,2026-06-21,1,0.0,1009.1
ORD-018728,CUST-07859,PROD-007,2026-03-11,1,0.1,809.1
ORD-018729,CUST-09588,PROD-040,2026-06-12,1,0.0,3819.49
ORD-018730,CUST-01473,PROD-011,2026-05-06,1,0.1,3614.26
ORD-018731,CUST-05983,PROD-025,2026-07-17,1,0.1,3666.02
ORD-018732,CUST-11237,PROD-005,2026-08-01,1,0.0,3499.0
ORD-018733,CUST-02015,PROD-007,2026-04-06,1,0.1,809.1
ORD-018734,CUST-01268,PROD-038,2026-06-25,1,0.0,1030.94
ORD-018735,CUST-02379,PROD-028,2026-08-06,1,0.0,3739.96
ORD-018736,CUST-01888,PROD-005,2026-03-24,1,0.05,3324.05
ORD-018737,CUST-11264,PROD-009,2026-04-24,1,0.0,1299.0
ORD-018738,CUST-10733,PROD-028,2026-06-10,1,0.0,3739.96
ORD-018739,CUST-03822,PROD-034,2026-03-03,1,0.1,1218.73
ORD-018740,CUST-00472,PROD-008,2026-05-01,1,0.0,499.0
ORD-018741,CUST-08107,PROD-007,2026-07-13,1,0.05,854.05
ORD-018742,CUST-01473,PROD-034,2026-03-16,1,0.0,1354.14
ORD-018743,CUST-06816,PROD-014,2026-03-21,1,0.0,1726.66
ORD-018744,CUST-11647,PROD-017,2026-06-24,1,0.1,4865.39
ORD-018745,CUST-02505,PROD-007,2026-07-26,1,0.0,899.0
ORD-018746,CUST-03620,PROD-0010,2026-07-12,1,0.05,1709.05
ORD-018747,CUST-10357,PROD-008,2026-07-03,1,0.0,499.0
ORD-018748,CUST-08390,PROD-021,2026-06-09,1,0.0,1701.51
ORD-018749,CUST-06226,PROD-031,2026-03-31,1,0.0,4931.01
ORD-018750,CUST-08723,PROD-040,2026-07-14,1,0.0,3819.49
ORD-018751,CUST-05977,PROD-015,2026-04-18,1,0.0,4549.59
ORD-018752,CUST-11480,PROD-007,2026-03-09,1,0.05,854.05
ORD-018753,CUST-11128,PROD-015,2026-08-21,1,0.0,4549.59
ORD-018754,CUST-05842,PROD-033,2026-04-21,1,0.0,2370.38
ORD-018755,CUST-00398,PROD-028,2026-04-09,1,0.0,3739.96
ORD-018756,CUST-02637,PROD-033,2026-07-08,1,0.1,2133.34
ORD-018757,CUST-10900,PROD-008,2026-06-15,1,0.1,449.1
ORD-018758,CUST-04904,PROD-003,2026-05-05,1,0.1,4499.1
ORD-018759,CUST-06157,PROD-016,2026-06-15,1,0.0,4220.85
ORD-018760,CUST-11838,PROD-002,2026-07-18,1,0.1,1080.0
ORD-018761,CUST-02580,PROD-040,2026-03-03,1,0.0,3819.49
ORD-018762,CUST-01607,PROD-008,2026-07-21,1,0.05,474.05
ORD-018763,CUST-00150,PROD-039,2026-03-17,1,0.1,4644.2
ORD-018764,CUST-10675,PROD-008,2026-06-13,1,0.05,474.05
ORD-018765,CUST-06325,PROD-028,2026-05-28,1,0.0,3739.96
ORD-018766,CUST-09137,PROD-024,2026-06-13,1,0.0,1592.61
ORD-018767,CUST-04130,PROD-021,2026-05-27,1,0.0,1701.51
ORD-018768,CUST-03222,PROD-034,2026-03-24,1,0.0,1354.14
ORD-018769,CUST-10093,PROD-003,2026-05-09,1,0.0,4999.0
ORD-018770,CUST-09315,PROD-033,2026-06-02,1,0.05,2251.86
ORD-018771,CUST-05170,PROD-036,2026-06-02,1,0.0,2350.27
ORD-018772,CUST-04002,PROD-031,2026-08-06,1,0.05,4684.46
ORD-018773,CUST-02633,PROD-032,2026-05-23,1,0.0,4338.77
ORD-018774,CUST-05814,PROD-034,2026-03-22,1,0.0,1354.14
ORD-018775,CUST-03766,PROD-001,2026-04-08,1,0.0,2999.0
ORD-018776,CUST-04698,PROD-023,2026-08-04,1,0.1,580.46
ORD-018777,CUST-09319,PROD-0010,2026-07-04,1,0.0,1799.0
ORD-018778,CUST-06579,PROD-028,2026-04-14,1,0.0,3739.96
ORD-018779,CUST-06707,PROD-031,2026-07-16,1,0.0,4931.01
ORD-018780,CUST-05808,PROD-022,2026-06-24,1,0.05,3114.53
ORD-018781,CUST-00095,PROD-022,2026-07-09,1,0.05,3114.53
ORD-018782,CUST-09061,PROD-040,2026-03-31,1,0.05,3628.52
ORD-018783,CUST-06358,PROD-014,2026-08-04,1,0.0,1726.66
ORD-018784,CUST-02504,PROD-039,2026-06-09,1,0.0,5160.22
ORD-018785,CUST-00552,PROD-033,2026-04-03,1,0.0,2370.38
ORD-018786,CUST-08349,PROD-018,2026-07-26,1,0.0,977.16
ORD-018787,CUST-10704,PROD-035,2026-08-16,1,0.0,5763.67
ORD-018788,CUST-06611,PROD-018,2026-05-26,1,0.1,879.44
ORD-018789,CUST-09581,PROD-028,2026-04-30,1,0.0,3739.96
ORD-018790,CUST-08745,PROD-034,2026-07-05,1,0.0,1354.14
ORD-018791,CUST-10257,PROD-034,2026-07-01,1,0.1,1218.73
ORD-018792,CUST-08669,PROD-033,2026-08-14,1,0.0,2370.38
ORD-018793,CUST-03126,PROD-023,2026-03-30,1,0.1,580.46
ORD-018794,CUST-07159,PROD-002,2026-07-25,1,0.0,1200.0
ORD-018795,CUST-08291,PROD-025,2026-03-17,1,0.0,4073.36
ORD-018796,CUST-11051,PROD-002,2026-05-26,1,0.0,1200.0
ORD-018797,CUST-08265,PROD-007,2026-05-17,1,0.05,854.05
ORD-018798,CUST-09474,PROD-007,2026-04-10,1,0.0,899.0
ORD-018799,CUST-06053,PROD-008,2026-05-26,1,0.05,474.05
ORD-018800,CUST-05582,PROD-014,2026-07-11,1,0.0,1726.66
ORD-018801,CUST-09583,PROD-008,2026-06-02,1,0.1,449.1
ORD-018802,CUST-11323,PROD-033,2026-05-10,1,0.1,2133.34
ORD-018803,CUST-01015,PROD-009,2026-07-15,1,0.1,1169.1
ORD-018804,CUST-01567,PROD-004,2026-05-06,1,0.0,1499.0
ORD-018805,CUST-11891,PROD-007,2026-03-13,1,0.1,809.1
ORD-018806,CUST-07618,PROD-039,2026-08-20,1,0.0,5160.22
ORD-018807,CUST-09627,PROD-013,2026-08-22,1,0.05,1911.08
ORD-018808,CUST-02607,PROD-021,2026-07-23,1,0.0,1701.51
ORD-018809,CUST-00526,PROD-019,2026-03-06,1,0.1,2537.61
ORD-018810,CUST-03321,PROD-016,2026-06-22,1,0.0,4220.85
ORD-018811,CUST-02860,PROD-025,2026-03-10,1,0.1,3666.02
ORD-018812,CUST-11859,PROD-001,2026-07-10,1,0.0,2999.0
ORD-018813,CUST-08776,PROD-029,2026-04-17,1,0.0,4950.87
ORD-018814,CUST-08783,PROD-036,2026-06-04,1,0.05,2232.76
ORD-018815,CUST-11159,PROD-022,2026-06-13,1,0.05,3114.53
ORD-018816,CUST-06030,PROD-019,2026-08-21,1,0.1,2537.61
ORD-018817,CUST-06950,PROD-009,2026-03-17,1,0.0,1299.0
ORD-018818,CUST-11364,PROD-025,2026-04-26,1,0.05,3869.69
ORD-018819,CUST-09933,PROD-022,2026-07-12,1,0.0,3278.45
ORD-018820,CUST-00198,PROD-001,2026-08-13,1,0.0,2999.0
ORD-018821,CUST-09020,PROD-039,2026-03-25,1,0.05,4902.21
ORD-018822,CUST-09141,PROD-023,2026-07-21,1,0.0,644.95
ORD-018823,CUST-01025,PROD-027,2026-05-29,1,0.0,1711.42
ORD-018824,CUST-01350,PROD-028,2026-08-18,1,0.0,3739.96
ORD-018825,CUST-10177,PROD-040,2026-04-22,1,0.0,3819.49
ORD-018826,CUST-09235,PROD-030,2026-05-03,1,0.0,534.74
ORD-018827,CUST-00789,PROD-033,2026-06-12,1,0.1,2133.34
ORD-018828,CUST-10120,PROD-016,2026-08-08,1,0.05,4009.81
ORD-018829,CUST-08080,PROD-029,2026-03-15,1,0.0,4950.87
ORD-018830,CUST-03062,PROD-023,2026-08-16,1,0.0,644.95
ORD-018831,CUST-09309,PROD-038,2026-05-28,1,0.0,1030.94
ORD-018832,CUST-09571,PROD-004,2026-05-01,1,0.0,1499.0
ORD-018833,CUST-06836,PROD-039,2026-06-03,1,0.05,4902.21
ORD-018834,CUST-10033,PROD-019,2026-06-04,1,0.1,2537.61
ORD-018835,CUST-08084,PROD-020,2026-08-13,1,0.0,662.88
ORD-018836,CUST-05120,PROD-021,2026-03-29,1,0.1,1531.36
ORD-018837,CUST-08053,PROD-014,2026-06-11,1,0.0,1726.66
ORD-018838,CUST-01758,PROD-024,2026-07-11,1,0.0,1592.61
ORD-018839,CUST-04651,PROD-016,2026-05-15,1,0.0,4220.85
ORD-018840,CUST-09567,PROD-012,2026-03-05,1,0.0,636.56
ORD-018841,CUST-11710,PROD-007,2026-05-03,1,0.0,899.0
ORD-018842,CUST-09126,PROD-0010,2026-03-16,1,0.0,1799.0
ORD-018843,CUST-04593,PROD-027,2026-04-26,1,0.0,1711.42
ORD-018844,CUST-08202,PROD-016,2026-04-17,1,0.1,3798.77
ORD-018845,CUST-00954,PROD-012,2026-07-21,1,0.05,604.73
ORD-018846,CUST-11174,PROD-014,2026-05-23,1,0.0,1726.66
ORD-018847,CUST-10751,PROD-039,2026-05-06,1,0.0,5160.22
ORD-018848,CUST-01731,PROD-029,2026-05-01,1,0.05,4703.33
ORD-018849,CUST-01208,PROD-030,2026-07-19,1,0.0,534.74
ORD-018850,CUST-05918,PROD-034,2026-07-05,1,0.0,1354.14
ORD-018851,CUST-09018,PROD-025,2026-08-15,1,0.0,4073.36
ORD-018852,CUST-09112,PROD-021,2026-07-01,1,0.0,1701.51
ORD-018853,CUST-03194,PROD-014,2026-03-26,1,0.0,1726.66
ORD-018854,CUST-06797,PROD-018,2026-06-24,1,0.1,879.44
ORD-018855,CUST-09709,PROD-026,2026-03-19,1,0.0,3496.18
ORD-018856,CUST-05479,PROD-013,2026-06-19,1,0.0,2011.66
ORD-018857,CUST-08011,PROD-019,2026-04-19,1,0.0,2819.57
ORD-018858,CUST-09464,PROD-035,2026-07-29,1,0.1,5187.3
ORD-018859,CUST-08750,PROD-003,2026-08-07,1,0.0,4999.0
ORD-018860,CUST-07654,PROD-023,2026-03-14,1,0.0,644.95
ORD-018861,CUST-03893,PROD-015,2026-03-26,1,0.0,4549.59
ORD-018862,CUST-09302,PROD-037,2026-08-08,1,0.1,908.19
